fid;eth_address
476881;0x00efa58e8d34f51ec04feee67b46dfe25d9bcea9
918053;0x48c4e642a384fc624bd8757472cdb1420748f61c
648260;0x00396fc908e5b650d5f3934fb02a46de6a9e4e31
989706;0x51a08cc7644b90b9c05b5634bae8039aaceecd20
1097499;0xc25e72d92d54449476d3f036409ee87b5edf592b
795573;0x9aa67530438ae18b11a40d286153d253ed2b0623
250898;0x628a74abfbbb9b78e3d87ea5b0cea75893df0c0e
927660;0xe16f74cb09c51404dc37bfc8c3ff684716121823
1106373;0x724e18c9716f9a35628dde46e39c22c5595e32b5
410672;0xbadbe47730eae85b20acee1bdf449b52dbec605a
1249352;0xce1899674ac0b4137a5bb819e3849794a768eaf0
1354260;0xc32cf4d9014d9698ec04e34cb78a766ba2fb61db
1059810;0xd01429cb92a873173506c2c80c60e1f2b8334fb4
1044214;0x0be87c1304d1e250204703514354f9f252e6e084
346800;0x5acc83a75b79d34adf92037b4df0efef1e537a6f
789171;0x1693d9b83d2902bc9a5609e2944d10088db1b3f9
425869;0x1287c8e6c5f22d89fe61b5912756090272f43641
1024639;0x1737f5b3290de40319d351709435b37e7a1e2c7d
1105647;0xc36e6e7d5fb5f9b838ab8e30ce80196e7064dc31
858558;0xfc0fe36d6b03205eba637ff911f55945fdf45248
641878;0x653d61f1e7605367fdd4ef5741effa012e03570e
1025915;0xa386aae5c9d31e13499f0b82458891c94192d9d8
862364;0x572eef626f2df7974502922885d0c0e7dfa2d5fc
850039;0x925bdb38676c09eb8887c5d39f8361b85c2d6857
718405;0x790962739be95ce2f993f9ef349101c4e5ff559f
1024138;0xe87bd5a5df2bf6025022a6e19b5e80b81a5f0ec9
691220;0x0a96052e39f3f1d889df9b9209f1b4c5a60c8a28
904312;0x179a1f02bca52a596d7fb6df70e4b6aad8959c8e
1288542;0x1ce0d32b4b28d26ee5dece5621ade3fba497dc97
517942;0x81c1f0a745c565a5044c95d76d0e973ce358c594
230515;0x21a3c5820f0ede378c55ce056612d31e18be488a
603307;0xe5690aa3da7ea70aef17471c4929686144f9de9b
278974;0x76b198538e62935de64fb96e7e05aecc1e732994
274341;0x7ee830664b7cde6cc3310caf78ba5be0d98e09e6
1143648;0x6e4aa1138ba41b9d8c3b8fc120289c1413940105
861821;0x367f86d42ad4cd36328d247cb3d0fd4c60de318c
527014;0xee3012c214d78fcde9d3ba02ad41c1073cf4e360
951836;0xbe51cbb2d187d479de0463201783dc107001c53a
390360;0xbd228dab82a9d424a8c152eaa8bcd5f672c23e33
677840;0x488be74fd4da3209a326847fc32b037034ff5b66
887586;0xb6bf1246b83a44c06967645d30cf05583382e06a
1024598;0x69fa799fec889d96e957804be104c0f5fceae3a5
564475;0x4fb3f7e6c7b924c8135a4659aa4d143d80ebba91
649032;0x29cee350a5aacd48a6ddcd23cfcac8e92848567d
552667;0x825e1fe2d1856e8ffbf30dbe8293fa2feb22adba
529531;0xb5e0df788670a55a21a17960fdcd789ac00f6d89
977180;0x07b375fa8f1941dd90a4d8b860adf9becefe4474
941091;0x0d134906869c00b96306d77088b4b57bf993d8e4
684839;0xac8d8d274b616b8300b8f3dc5b41b382f243d212
1005450;0x65140eb7780f32163482542a31429c0b0991172d
644377;0x9f9f3e1b3bf76159a14963af548bcd051b4efb09
509827;0xf4b1883b958ee4c03b2e8accb020a2e6f2842747
645195;0x6886f37e02a38acfb7c04a0d04c69491eb8e52b1
560704;0x64f47d8c6180244dca4c32eff8dfddf14da79fb8
691639;0x4f272c174ad8e0857a5a4657430596cd1b8e85f8
511881;0xbbfcef9116c83aff2dfd06049306c1e1448a0d2c
855439;0xa31062c3af769c34439f1820484b80a883be8548
522908;0x7ac728e2ab2afe2e5223793887986f676f36cca6
360497;0xe56751fba9b219ed904680f3d355e12c10735d4c
1731;0xfb142624a3088fc33f6f3ed8fab029163246e690
1005411;0xb3d3310dfc0de11a32c71ab0d5ba89260d63d9ae
1101067;0x674a20a2da23277758e161fc8dee049354d28eed
389060;0x76408b34ffd2220c4397a14350aa91ac5c07dfb4
441775;0xd9b096fcf6018d08cef8dae349350844e0ec5d38
702582;0xa342170e02bb63e47558a503eea070b321bb0953
668413;0x62ac74b309b7e89d5ab06451b7836c3d58a036c1
711517;0xaccf6956e6f9cfabe2b46d6046791a5bf47ba664
396415;0x46e9079bf451969258ba96884620e634462b39c5
1065088;0x14b1c02051bcc29eb5c22e7cf2f54ffa36066ec2
857114;0x397fc89a45168ed28bc115b82c2b3757a6c544e1
249371;0x1fda8e98279bbfb2d87aa23e0b665fad6915844d
330308;0x02a2f2815915c5d07ecd37fe767d700be7d00d22
16311;0xbcbd519de4009706d22562b51549eafdd9edd57a
989743;0x3ac0e6774e66bf1eb4af48e660372673528bcf22
272752;0xaf847d56b9ce4788a86e3a3265f55ab32f4142a4
984849;0x9c372929ab45fca0614c72ab219c3c22f8e407d2
840488;0xac62608824eadefc4a3d0f00668c1936763ecc8c
1135125;0xfb64209fc394a8a57acadb81ba367591ef19a4cf
511871;0xdc24b7f44a994cd6be90299df238d43177e9a1ae
391793;0x47e80561f8d0610f521baafaa722f15bdf2cd73c
663753;0x5007fa22b3859e7406980b991232120febaa63af
855822;0xa59e33f09f4a87e336561b79c036dd08ddce9039
527114;0xeb02dcd89e1e397abc3e07913350a13256f19f8c
369503;0x7043cf5fab5ed24be8afc61ea97d8d358e6943fb
21701;0x7df3cd72ab7b01fbd0d1c09f708662834b555e99
474924;0x07bcd0cd7dfe3d70790cb080d5579a296c0eeb2b
315063;0x8d40404dcc7e90cc8f7e7bb73a3634898729a438
792867;0x4b5b9e729e5eac50b77fbfc48da84c66f44c87e9
252515;0xd44b419ca1f9628fb720b8437e0822abce593909
1071786;0x053c1ff9bd85dffaf6b6d62ac3105e59f8546f89
1010690;0x214c260c7fd58efa63830833d73a4f4b2d77fe1d
854850;0x2eca7f51d4d97023eb74243de3f4d63076f67630
8758;0x9bafba486447b09d219734959525f27fe122a992
800565;0x649c676e1af29e507dec65a9769183c154379d94
11563;0xc415d40da298234df65c64555902bb177c13cbd2
1031679;0x706109e964f857415f5e41d88c54322a142caeb1
882331;0x55e254751b7a81987b2ae7fe48535d9ea5c053e6
1105022;0xd1b9b81fd18418d00df881130561b5fd2acfe069
1130683;0x50cfe784cc92c758f3c25d6ebb80c26f55ec8978
957115;0xa95ee567bc8b9243747e075db20ea60191c12103
607199;0x67c46ca2eac1a9f12ec3b87e1b31e11eccfbf340
280026;0xab727d2fa2cb3ad42d1555f6acc247dcdf4e2e16
433377;0x6dc3eb08c9964de3622dc8c2e719e6e1bf7dd1b1
654849;0x80a41714548e28a2ce5664a6dc1b844edc086dba
1038513;0x6b224ef6ccd3bf56d62d3f3321b729b2fb3ad4b3
758201;0xc8d698aa01fbb9cfe119bb5427e9e5c4d36b7d15
983715;0xd783b8ab2a4fcc4f8a956e4d659814da6eff7d2f
475780;0xc1626eef7f5d24707c096434500acc3c0d2be316
475326;0x6638b1884fabf36556d6383ac60323cd283fa8e2
1287;0xb2c42d93c1ec6c57b1713e03827369d59866e4b4
1106746;0xe3785c3fc478165ad5e57c6fab6b67c988b768ee
373898;0x9a26570647f748fb3ae306264b17a3d3ee540295
456476;0x89284f0b6da845faf860c3407451eab95f438721
982090;0xbd962388ede4ec9075b53b85bf3c13f01aa01544
586653;0xe04a8638f7d17a6a7a771f49610f7a84928ee3c6
878591;0x08d5178d850bfb59ebf1488dd5f02ad47d6d3d84
1050496;0xd74978748582017efa12832cf21d2ff58e856f20
318848;0x3666267fb6a79819c20ad94ef1b8e3e9d5b9f471
1064424;0xbcb1d34573120245da1c2d87a0b99091144e98b9
507310;0xf539033bbe70ab38bfbfd8590cc4a461465fae0f
369088;0x3c0d16afba3afbcbddd97371d0dc09e27e9d840a
244564;0x19150dcab303477648c0dc8e41d236adaf2c7068
582487;0x619d0cb32dec126d5f2e321b01480389169fba98
800581;0x5da18d541c21b1a78f585e841838c6ae8f669d94
524197;0x9f18db8b1e38a6a3e4ca5d00aeedb886b27f2b57
606704;0xc0f2630fd05b42f6ece43513dcbb4c7d4c621492
1142741;0x8675e846a3b684e65bf4ded26fa504686e9579fe
584002;0x31558fce5485db61f0154ae03d0f85542989cd75
360374;0x7132ef8adfeef8ccf93495debd231f43f9f58540
1142781;0x8bbe10206dec6ae4d63221f6d87767dfc8b64a39
989745;0x0033a35e66cec28b470190cc8473163b92ba397b
561109;0xca1be7ef04df152af17c5dbee4fa5cdd1c433045
569032;0x44328c2e842720fd336a2c775333649b19422a9b
390289;0x138b8983d048c49cf7b3945c20a1fe1e97b11147
613161;0x7b5693dabfb5e88ee10ff397c9eb0f124fc3254b
294808;0xe39c097c21258f2348287deda56815eb2bad071b
797501;0x079f1a1f9cc7336abf5dd162c1c51e7f1f6be20e
885080;0x1b271443ebc53f96c538e13c2113c976db1aa1c2
1029667;0x2c838ffafb14e43dfb4e0413aa9333ffe6f44eef
439705;0x22c722b6a1911c3941fda2802fcf1fbc2c150e99
737170;0xbb3f326a3fbbef6fdf76cc6999127b83b684143c
733035;0x3ee4ca0ca5f7e7d47ff61d9b0b27cb5131a5b40e
620307;0xb973eaa606bce59ed3e23c4175e630d49436368c
753176;0x541bab15ec7a38d0e9a96ac3edf4fbd2d9aa5552
816303;0x747ffd3bdeb0e9a58cfd26f53bf46b7f9979239c
341225;0x5ad0a8a9fc4551185472d33e10b4275f15197776
587483;0x75180f76c4a44842b2dc88a0a95858e963c140a1
527064;0xe32393498bbd8a2df81a5faad5701916ffeea94c
722641;0x614c1dfd2e947dbe927f3d5abb380554ec025d9b
945839;0x74f6a43e748952dbaac5504525fd11ed54d10ede
237019;0x30e58eb7fee996f8aaf8b082b5a4f1bda9b2ebd6
243595;0x9695fbfb09686a07bd26e9af906473e303539302
877514;0x94e5aae62ee443e91957195556e1fb81af12bb05
343134;0x8f1185584f66249b44fbfa867cbe80391b929935
1146362;0x938cce854715b8d5791f1ea2922935abd25a0cc5
520600;0xd6469243d9465474006478348f76410ba8a1f73c
514439;0x642fdb46abe02ab7a290c26181117593ad7c65e5
532560;0xa518b9efec8c3bf24934ca7db1536ed6370bb025
527393;0xb1d795bfd1719535c4639e2beaac70aa53d98389
527042;0x92e013a53ef5a07fb73142478462a613aa5a66e8
804109;0x344052ac603bc6e4c4564f8e0c85bcbc19ec45af
866599;0xe9d1ce5c1fbcdf334388f513e606d97a64c8f10b
890333;0x6d14bd5c345285f671359d741615194cce50bd3b
1117544;0xbeefc12bef1aee9a16cab99c5db5a5090fc4c896
390371;0x9dfa4f126a0b887fac9ff30af389fcd8ca642585
369992;0xed3fd648dbc2feedbe024771cabe9d1497babf04
788763;0xf54c8d9cba5b2b18565f30c8a3a3d6ab92a14873
1043614;0x6d4743d73f9926af75959c15d9fd585e9cdd51c2
462977;0x8bcb045685f2f4d2fc8ac192c0b9fbda820cb21a
1102061;0xc8b886e2b68e479ea663e616f90a79e3a3ed3854
963540;0xdc9ff938cce9f0c780d6b6d7ad37f7cb2b1a1a8e
668333;0xf3470ad3a81ee83c5df18b35c670244bf248ad17
1078435;0x9790546464e0f04eee7504523906585e60d537ea
1117614;0x357c72a982589b76794cad1ba8a04b211caa2774
475623;0xd030331160c62fd38542b79fefdceb624bd98cb1
390590;0x3e605d25135891ddbd4c1dde84944603ceba6e6a
1107289;0x31d25a0e18d272ade6c099dbcf5b8bd90873b41d
1060212;0xfdd9c7eb479fdc95960da99c3bd8375ec4bfe9de
548292;0x4b81da05b699fad19ef0839a3cd8807bc5afc920
366773;0xcbfc83b12638e770c472c34b466e28355483a4c5
1163459;0x3fa6eeba6e4b923081fe89b19bce1a4f8d620fa0
333498;0x9c224dc06dd68cf2aed59fb9d17e91f8875d2876
527030;0xcf49c1228bfbbfbcb459e379f3ff5b634782f512
1009511;0xa36ba17c51eeb30b6cfb156cf3ca4b9f0595bb27
200525;0x3b93922a81c48685dcb70a8d4dda1537171505d1
269802;0x3753a30660746ac16bb389ae968168c7ab07ecb9
1009614;0xd46b3b20f067a8d0426e0a03488c4908cb93a640
371153;0x13468cbfba2c1f50a5643862de62580eeb765916
820146;0xdf67588fb89828622fde0e531d06c8bdc7921e56
330603;0xf360399b911436e8c4ddeac06030c9605afd4e15
1060789;0xb01ff7fe85da79462826be717dd728da3603147c
242004;0x696125f821c924f642b9aa0816f3a19fcf334d0c
876809;0xa8f6ca2aa829f33365483d10ae5a4bd8ced98a3b
800597;0x9dedb08ac7da830ade1fe0af14247d155043b5f6
800582;0x87f8107f53ffe3cd7736403b870644d38e786b85
389087;0x6246768a4d926048eb9238b5c48f3776faf5dff1
16602;0x8f91a6586b0356f89a83da084a9c14fa3843035e
840412;0x9a5ba165b408ec886e672fdcc71695c56bfcf1db
1088990;0xb4a47dd179e3a3bf1c54a5cfa672e9efd1fd8b08
628251;0x61c4f94c0da867dfabf3d0861cc64c507c8c2035
526911;0x472bd92a9c974630d83b5aa0d08f30ca48ed4df6
1163184;0xf33a5fa2461ce143c23b222d8e062a99d3aa928f
1143654;0xf806b7811673a42e51007f2cff5a9a2f7d8ea693
528336;0xcef647bce24d2447bd1f17a36818a52b1e95fa8b
800250;0xc91fc7db1641521f94165fb7adff6562ab5e4fde
390407;0x03dd31a07ebaac19a55e9686597e730d875300f1
553260;0x9b02372fc1a233b4e849a22486abca893daead6d
1314449;0x5146a645e36bee18e34b6b31b993c791ba5be4c5
317935;0x8b65efd3f2f0adbbfdcf5bc891628359ebeea731
1156355;0x7af10a25f46f85532e37966de3cc3fc9c7428619
233730;0x9e21d5c0978ab3a28b9af9ea85e09b6818ad7b42
630491;0xbc20651da9f5e0801ed4637105cb675d37887148
390422;0xd3348cbc4fda75132362f3bf16769eeb4465fd67
981493;0x6c46e465440ec5c8173d9d19ba24b163a0ae6c88
593442;0xaaf24777f919b24de759e7116b47b2473c067cba
852656;0x5344a1a30d8d2feffe51590f50006c545667fe17
1156391;0x181bc17db9763291da1e8f7bcff30f4accdc74f1
1106017;0x691d9b62197939954aefa8c5e95e48b09df76d89
1077436;0xbb10774ad44bf4b3a40ce440586fc8c8d5d4d265
1103730;0x4e1453e74dc9bf7d34cb68347c3b3584ce586f9a
501954;0x74c2003408fc23377a0e77a925b588b4cb35dfaa
432746;0xa357f2a7c4473818c297333378a32be33803618b
1022466;0x9874cceb024f291363b177b470f594be3cf17dd7
16244;0xafd1a051396591ed8b089ac2067c6e593b7228b2
578846;0x3b780bd86069e884e332b72bf6033f9d43d80351
268602;0x40612708a8e79653b302b8f64b454f5feab28bad
223541;0x3723eed3b8612037d4bd1b1cbe6a42b92cc0a2e4
425996;0x4425a900faf456eb273dd83e2b56c6a0fce32139
1065454;0xe82166c683fed894eb6a9d511c048aa201512061
898650;0x9316dd8d3481e11ec265eb2e14279ef8db980085
511509;0xb9d8155f8314b6ad14d4e1881910559d6fec8ffc
1332719;0xd9701f8480a88a188ebecfd4d61ead9865d4eb60
1332520;0x726d0e40d2a0c9ba7e923e67e0666d62ade7a74a
314108;0xb7fcc784347d002b5b52bddeb40a45a787a7dd3f
2902;0xb83813993b5bccdc9a538b292470b3901985ea90
241982;0x5739398e0f5f64912db4e3ebafe064830aaa1179
389068;0x782ab12fa0f7217056a13180f2a6bdd04868124a
349140;0x83620eb2ac2c1cef6b1bdcf03f07e2a6c3a558cf
269942;0x09398a9a18327a3776b40bbf5bef6c9e44b2e64a
527109;0x982e077625cfdbf4e678a6427f81dacce7ab610c
1076771;0x17312ab28a5ee1246ebe6153797ed790cd80ecf3
516631;0x9ff39d6d42d2d7cb53c36dd4c52038b945fa9f8e
193946;0xde511fdac14e039114267e0ae539d049d4cb5e5d
485472;0x74350658f110dc5ccc92b5a251c8fb91625af798
253419;0x8d04d2a96650dde5e3fe2f95e5f10cd0f4960b53
869770;0xc043131a9c97f02e13f24e965a04b297fffa4df4
543327;0x40143873a43447806de56d66a686bb0e8d54b430
1022928;0x09197c84aec35443f9f2a9b981808dafc6b7b049
1041582;0x48aed0f82a281a263b02d00466fc5c69eed786ab
297609;0xbd380c0fe671f888d496304e6df70d0087c14c38
281555;0x82f84e7a283b2cfe803540017719d30165f7fab6
