fid,eth_address
460847,0x6407da84980869225175434652c95c36ad863e6b
194372,0x858dd9df775a058a37a6c2694fc2f4922615b5fe
719715,0x63396c40c4d51921f983294df2c92ccca3584f30
277636,0xa09c2b4c50d70664ff1386cac6bc3696674f3605
9353,0xf09f19b7ee3f448c831ac286fd605959895d12b7
8481,0x2a6b39a5747b2a2a900975a7199abb3e537a68ed
304465,0xd6140241c2bacd44b235ad5d88d1293c828fa0d9
15549,0x308112d06027cd838627b94ddfc16ea6b4d90004
474644,0x74fed975e5f1cb637d9471d1c5e291c8a428ee57
2134,0xa7b17ba184dd5192ea4eb2c4514129d1912368b5
378176,0x157c45ca10a026d3937945296155bf79091d88b4
348611,0x92339459ccbfbce54137a56cc86ccfe63a776bfc
292927,0x7ae998f95fb3578e81874e2805129d888df86d30
283144,0x0feba44542914c0c314e3ef3928e85f780a956c4
364953,0x8316ecc6391415eabb92b920853692ad905b0408
375245,0x775eb0d9fcfd702aeb8fec41a9e9e690c92230fc
478670,0x48dab9113ea25042c8fb92b7942b4c8f9a0d5770
10215,0x14074a4dc440230523a9fb7a0ce6934a6118e7c6
988281,0x238091f435824b357fb6fd3f2be88e7a6287fed7
397392,0x4cbcd39a80593465fc8cd879fda3f097a41bb7f3
15850,0xa1d307b7522b7479aab82517dcb4dad43939907d
313283,0x87e60e69f58b74a3b5904de2f036f0dbab73ad81
16085,0x4dc5c0384f06b740750b623b26beb46cbd4c4e00
441956,0x4d8a26a3385d41fa1736801594e17a0af3c6f4fd
293726,0x2df00af3dab6797eb6529131200efacafb8d0273
368412,0xcb6eb98d0533dd42367cd064fc5b988814187527
466111,0xbb14db9f60e806846335f79481d998abc66efc20
372614,0x6871c192f10fc34207ca8f673a288f9984054429
4895,0xed73734ae97b0c9d6c4fd8e00196ad047014812f
288578,0x095ff8acd86e3c3f52bc4705540a0803ffbaeb37
269091,0x81d29f93a5a55936598411085ea9b171b7e025b4
14553,0x672857b7507d3b4a394b462d6b53a9dc361ef13d
905712,0x60c180801c2b4b2dcea88fced7c6aa5b71a45f24
1099555,0x3411caf97491708e33ff188c26bb27dad55548a0
